configure: size variance = 0.8, 1.2
configure: angle variance = 0, 360

tree: Birch_River_Desktop_3_Forest.bin; pos=1677.14, 5.93, 2760.24; angle = 13; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=1852.61, 5.68, 2733.77; angle = 15; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=1868.56, 5.93, 2733.77; angle = -10; size = 0.97
tree: Birch_River_Desktop_3_Forest.bin; pos=1916.42, 5.93, 2733.77; angle = -0; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=1772.85, 5.43, 2760.24; angle = -14; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=1756.90, 5.93, 2760.24; angle = 7; size = 0.87
tree: Birch_River_Desktop_3_Forest.bin; pos=1740.95, 5.93, 2760.24; angle = -43; size = 0.79
tree: Birch_River_Desktop_3_Forest.bin; pos=1836.66, 5.68, 2760.24; angle = 0; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=1820.71, 5.43, 2760.24; angle = 3; size = 0.94
tree: Birch_River_Desktop_3_Forest.bin; pos=1788.80, 5.68, 2760.24; angle = 14; size = 1.30
tree: Birch_River_Desktop_3_Forest.bin; pos=1804.76, 5.93, 2760.24; angle = -8; size = 0.81
tree: Birch_River_Desktop_3_Forest.bin; pos=1900.47, 5.68, 2760.24; angle = -7; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=1884.52, 5.43, 2760.24; angle = -10; size = 1.27
tree: Birch_River_Desktop_3_Forest.bin; pos=1852.61, 5.93, 2760.24; angle = -13; size = 1.07
tree: Birch_River_Desktop_3_Forest.bin; pos=1868.57, 5.43, 2760.24; angle = -33; size = 0.89
tree: Birch_River_Desktop_3_Forest.bin; pos=1916.42, 5.68, 2760.24; angle = 16; size = 0.81
tree: Birch_River_Desktop_3_Forest.bin; pos=1176.36, 8.03, 2185.23; angle = 26; size = 1.25
tree: Birch_River_Desktop_3_Forest.bin; pos=1175.58, 3.72, 2191.66; angle = -25; size = 1.24
tree: Birch_River_Desktop_3_Forest.bin; pos=1177.24, 3.06, 2201.38; angle = -6; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=1178.86, 3.47, 2207.36; angle = -4; size = 0.89
tree: Birch_River_Desktop_3_Forest.bin; pos=1180.48, 3.80, 2213.6; angle = -42; size = 1.09
tree: Birch_River_Desktop_3_Forest.bin; pos=1182.10, 3.39, 2219.58; angle = 15; size = 0.74
tree: Birch_River_Desktop_3_Forest.bin; pos=1183.97, 3.53, 2225.82; angle = -34; size = 1.09
tree: Birch_River_Desktop_3_Forest.bin; pos=1185.59, 3.89, 2231.81; angle = 41; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=1187.21, 3.28, 2238.04; angle = 27; size = 1.11
tree: Birch_River_Desktop_3_Forest.bin; pos=1188.83, 3.13, 2244.03; angle = -37; size = 1.26
tree: Birch_River_Desktop_3_Forest.bin; pos=1191.45, 3.65, 2254.0; angle = -4; size = 1.08
tree: Birch_River_Desktop_3_Forest.bin; pos=1194.69, 3.70, 2266.22; angle = -18; size = 1.02
tree: Birch_River_Desktop_3_Forest.bin; pos=1198.19, 3.33, 2278.45; angle = -9; size = 0.84
tree: Birch_River_Desktop_3_Forest.bin; pos=1201.43, 3.63, 2290.67; angle = -1; size = 1.18
tree: Birch_River_Desktop_3_Forest.bin; pos=1217.54, 7.74, 2179.87; angle = 4; size = 1.21
tree: Birch_River_Desktop_3_Forest.bin; pos=1192.68, 7.52, 2180.11; angle = 43; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=1205.49, 7.67, 2179.94; angle = -22; size = 1.13
tree: Birch_River_Desktop_3_Forest.bin; pos=1209.84, 6.40, 2179.88; angle = 2; size = 1.05
tree: Birch_River_Desktop_3_Forest.bin; pos=1201.33, 6.40, 2179.97; angle = -30; size = 0.88
tree: Birch_River_Desktop_3_Forest.bin; pos=1185.05, 6.40, 2180.01; angle = 15; size = 1.30
tree: Birch_River_Desktop_3_Forest.bin; pos=1266.59, 7.74, 2179.66; angle = 22; size = 1.13
tree: Birch_River_Desktop_3_Forest.bin; pos=1241.74, 7.52, 2179.9; angle = -4; size = 0.87
tree: Birch_River_Desktop_3_Forest.bin; pos=1254.55, 7.67, 2179.73; angle = -9; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=1229.18, 7.67, 2179.9; angle = -28; size = 1.27
tree: Birch_River_Desktop_3_Forest.bin; pos=1250.38, 6.40, 2179.76; angle = 7; size = 1.01
tree: Birch_River_Desktop_3_Forest.bin; pos=1225.01, 6.40, 2179.96; angle = 34; size = 0.82
tree: Birch_River_Desktop_3_Forest.bin; pos=1263.50, 7.57, 2163.27; angle = 2; size = 1.19
tree: Birch_River_Desktop_3_Forest.bin; pos=1247.30, 6.40, 2163.32; angle = -3; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=1263.74, 6.22, 2171.36; angle = -6; size = 0.85
tree: Birch_River_Desktop_3_Forest.bin; pos=1251.54, 6.22, 2171.44; angle = -16; size = 1.04
tree: Birch_River_Desktop_3_Forest.bin; pos=1243.62, 6.22, 2171.52; angle = 3; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=1235.36, 6.22, 2171.65; angle = 21; size = 0.90
tree: Birch_River_Desktop_3_Forest.bin; pos=1224.74, 6.22, 2171.44; angle = -12; size = 0.90
tree: Birch_River_Desktop_3_Forest.bin; pos=1315.21, 7.74, 2179.66; angle = -23; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=1290.35, 6.29, 2179.9; angle = -33; size = 1.06
tree: Birch_River_Desktop_3_Forest.bin; pos=1303.16, 7.31, 2179.73; angle = 17; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=1277.80, 7.67, 2179.9; angle = -35; size = 0.80
tree: Birch_River_Desktop_3_Forest.bin; pos=1299.00, 6.04, 2179.76; angle = 25; size = 1.07
tree: Birch_River_Desktop_3_Forest.bin; pos=1273.63, 6.40, 2179.96; angle = 11; size = 1.29
tree: Birch_River_Desktop_3_Forest.bin; pos=1312.12, 7.57, 2163.27; angle = 35; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=1287.27, 6.30, 2163.44; angle = -8; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=1300.08, 6.43, 2163.31; angle = -9; size = 1.30
tree: Birch_River_Desktop_3_Forest.bin; pos=1274.71, 7.67, 2163.41; angle = 28; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=1295.92, 5.16, 2163.32; angle = -42; size = 0.74
tree: Birch_River_Desktop_3_Forest.bin; pos=1270.54, 6.40, 2163.45; angle = 6; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=1312.36, 6.22, 2171.36; angle = -41; size = 0.89
tree: Birch_River_Desktop_3_Forest.bin; pos=1300.15, 4.99, 2171.44; angle = 43; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=1292.24, 4.99, 2171.52; angle = 16; size = 1.09
tree: Birch_River_Desktop_3_Forest.bin; pos=1283.98, 6.22, 2171.64; angle = 40; size = 1.08
tree: Birch_River_Desktop_3_Forest.bin; pos=1273.36, 6.22, 2171.44; angle = -41; size = 1.22
tree: Birch_River_Desktop_3_Forest.bin; pos=1339.34, 7.52, 2179.62; angle = -28; size = 0.97
tree: Birch_River_Desktop_3_Forest.bin; pos=1352.15, 7.67, 2179.44; angle = 0; size = 0.82
tree: Birch_River_Desktop_3_Forest.bin; pos=1326.78, 7.67, 2179.61; angle = 40; size = 0.98
tree: Birch_River_Desktop_3_Forest.bin; pos=1336.25, 7.54, 2163.16; angle = -31; size = 0.90
tree: Birch_River_Desktop_3_Forest.bin; pos=1349.06, 7.67, 2163.02; angle = 27; size = 1.16
tree: Birch_River_Desktop_3_Forest.bin; pos=1323.69, 7.67, 2163.12; angle = 20; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=1180.13, 7.67, 2180.11; angle = -4; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=1175.94, 6.40, 2180.19; angle = 39; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=1210.82, 6.22, 2171.57; angle = -33; size = 0.87
tree: Birch_River_Desktop_3_Forest.bin; pos=1251.84, 7.67, 2162.82; angle = -44; size = 1.19
tree: Birch_River_Desktop_3_Forest.bin; pos=1214.45, 6.41, 2163.48; angle = 21; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=1189.60, 7.54, 2163.65; angle = -21; size = 0.88
tree: Birch_River_Desktop_3_Forest.bin; pos=1202.41, 6.35, 2163.52; angle = -41; size = 0.95
tree: Birch_River_Desktop_3_Forest.bin; pos=1177.04, 7.67, 2163.62; angle = -23; size = 1.02
tree: Birch_River_Desktop_3_Forest.bin; pos=1206.75, 6.40, 2163.47; angle = 32; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=1198.25, 6.40, 2163.53; angle = -39; size = 1.11
tree: Birch_River_Desktop_3_Forest.bin; pos=1181.96, 6.40, 2163.53; angle = -43; size = 1.03
tree: Birch_River_Desktop_3_Forest.bin; pos=1172.87, 6.40, 2163.66; angle = 32; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=1202.48, 6.22, 2171.65; angle = 37; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=1194.57, 6.22, 2171.73; angle = -41; size = 1.16
tree: Birch_River_Desktop_3_Forest.bin; pos=1186.31, 6.22, 2171.86; angle = -32; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=1179.63, 6.22, 2171.71; angle = 29; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=1171.38, 6.22, 2171.84; angle = -42; size = 1.04
tree: Birch_River_Desktop_3_Forest.bin; pos=1238.65, 7.54, 2163.44; angle = -8; size = 0.90
tree: Birch_River_Desktop_3_Forest.bin; pos=1226.09, 7.67, 2163.41; angle = -9; size = 0.95
tree: Birch_River_Desktop_3_Forest.bin; pos=1221.92, 6.40, 2163.45; angle = -42; size = 1.05
tree: Birch_River_Desktop_3_Forest.bin; pos=1075.31, 4.09, 2275.97; angle = -8; size = 0.95
tree: Birch_River_Desktop_3_Forest.bin; pos=1077.18, 2.16, 2271.23; angle = 11; size = 0.85
tree: Birch_River_Desktop_3_Forest.bin; pos=1071.77, 4.09, 2279.42; angle = -6; size = 0.89
tree: Birch_River_Desktop_3_Forest.bin; pos=1018.42, 2.16, 2280.25; angle = -9; size = 1.25
tree: Birch_River_Desktop_3_Forest.bin; pos=1086.16, 2.08, 2284.06; angle = -24; size = 0.98
tree: Birch_River_Desktop_3_Forest.bin; pos=1061.35, 2.08, 2288.16; angle = 41; size = 0.79
tree: Birch_River_Desktop_3_Forest.bin; pos=972.50, 2.39, 2253.55; angle = 37; size = 0.71
tree: Birch_River_Desktop_3_Forest.bin; pos=1364.19, 7.74, 2179.37; angle = 41; size = 0.70
tree: Birch_River_Desktop_3_Forest.bin; pos=1361.34, 6.22, 2171.08; angle = 1; size = 0.88
tree: Birch_River_Desktop_3_Forest.bin; pos=992.12, 2.39, 2179.12; angle = -11; size = 0.82
tree: Birch_River_Desktop_3_Forest.bin; pos=992.12, 6.36, 2173.26; angle = -22; size = 1.01
tree: Birch_River_Desktop_3_Forest.bin; pos=977.84, 2.39, 2193.64; angle = -29; size = 0.80
tree: Birch_River_Desktop_3_Forest.bin; pos=977.84, 2.39, 2187.77; angle = -43; size = 1.22
tree: Birch_River_Desktop_3_Forest.bin; pos=979.47, 2.39, 2201.58; angle = -14; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=1037.63, 7.41, 2111.86; angle = -28; size = 0.98
tree: Birch_River_Desktop_3_Forest.bin; pos=1036.97, 7.73, 2106.46; angle = 40; size = 0.97
tree: Birch_River_Desktop_3_Forest.bin; pos=1035.27, 7.56, 2101.26; angle = 29; size = 1.22
tree: Birch_River_Desktop_3_Forest.bin; pos=1033.95, 7.73, 2096.13; angle = 38; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=1024.92, 3.27, 2078.08; angle = -12; size = 1.06
tree: Birch_River_Desktop_3_Forest.bin; pos=1020.18, 6.12, 2062.63; angle = -16; size = 0.77
tree: Birch_River_Desktop_3_Forest.bin; pos=1022.96, 8.13, 2069.59; angle = 9; size = 0.74
tree: Birch_River_Desktop_3_Forest.bin; pos=1054.49, 1.78, 2143.14; angle = -20; size = 0.95
tree: Birch_River_Desktop_3_Forest.bin; pos=966.80, 4.28, 2112.87; angle = 19; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=969.85, 4.59, 2108.36; angle = 0; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=971.99, 4.43, 2103.33; angle = -7; size = 1.07
tree: Birch_River_Desktop_3_Forest.bin; pos=974.37, 4.59, 2098.59; angle = -42; size = 0.87
tree: Birch_River_Desktop_3_Forest.bin; pos=990.14, 4.28, 2075.99; angle = 1; size = 0.87
tree: Birch_River_Desktop_3_Forest.bin; pos=991.50, -0.13, 2070.72; angle = 35; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=991.83, 3.05, 2065.26; angle = -41; size = 1.22
tree: Birch_River_Desktop_3_Forest.bin; pos=992.47, 4.59, 2060.0; angle = 13; size = 0.71
tree: Birch_River_Desktop_3_Forest.bin; pos=1053.18, 4.95, 2139.17; angle = -7; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=1050.90, 4.95, 2131.22; angle = -23; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=1048.76, 4.95, 2123.6; angle = 11; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=1046.49, 4.95, 2115.66; angle = -14; size = 1.08
tree: Birch_River_Desktop_3_Forest.bin; pos=1044.32, 4.95, 2107.49; angle = -38; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=1042.04, 4.95, 2099.55; angle = -20; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=1039.90, 4.95, 2091.92; angle = -18; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=1037.63, 4.95, 2083.98; angle = 30; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=1035.50, 4.95, 2075.62; angle = -16; size = 0.81
tree: Birch_River_Desktop_3_Forest.bin; pos=1033.38, 4.95, 2067.63; angle = -33; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=1004.74, 7.39, 2168.85; angle = 28; size = 0.62
tree: Birch_River_Desktop_3_Forest.bin; pos=1054.32, 6.43, 2168.87; angle = -22; size = 0.42
tree: Birch_River_Desktop_3_Forest.bin; pos=1029.47, 6.55, 2168.95; angle = -39; size = 0.71
tree: Birch_River_Desktop_3_Forest.bin; pos=1042.28, 7.54, 2168.86; angle = 29; size = 0.74
tree: Birch_River_Desktop_3_Forest.bin; pos=1016.91, 7.54, 2168.86; angle = -9; size = 0.51
tree: Birch_River_Desktop_3_Forest.bin; pos=1046.62, 6.27, 2168.83; angle = -31; size = 0.53
tree: Birch_River_Desktop_3_Forest.bin; pos=1038.11, 6.27, 2168.86; angle = 30; size = 0.70
tree: Birch_River_Desktop_3_Forest.bin; pos=1021.83, 6.27, 2168.79; angle = 29; size = 0.60
tree: Birch_River_Desktop_3_Forest.bin; pos=1012.74, 6.27, 2168.89; angle = -3; size = 0.74
tree: Birch_River_Desktop_3_Forest.bin; pos=1004.91, 7.70, 2151.99; angle = 38; size = 0.47
tree: Birch_River_Desktop_3_Forest.bin; pos=1054.49, 6.26, 2152.01; angle = 25; size = 0.52
tree: Birch_River_Desktop_3_Forest.bin; pos=1029.64, 6.40, 2152.09; angle = -28; size = 0.70
tree: Birch_River_Desktop_3_Forest.bin; pos=1042.45, 7.54, 2152.0; angle = -40; size = 0.45
tree: Birch_River_Desktop_3_Forest.bin; pos=1017.08, 6.55, 2152.0; angle = 38; size = 0.55
tree: Birch_River_Desktop_3_Forest.bin; pos=1046.79, 6.27, 2151.97; angle = 9; size = 0.62
tree: Birch_River_Desktop_3_Forest.bin; pos=1038.29, 6.27, 2152.0; angle = 24; size = 0.47
tree: Birch_River_Desktop_3_Forest.bin; pos=1022.00, 6.27, 2151.93; angle = -40; size = 0.62
tree: Birch_River_Desktop_3_Forest.bin; pos=1011.53, 6.27, 2152.02; angle = 35; size = 0.43
tree: Birch_River_Desktop_3_Forest.bin; pos=993.01, 7.54, 2152.04; angle = -40; size = 0.49
tree: Birch_River_Desktop_3_Forest.bin; pos=1001.00, 6.27, 2152.08; angle = -34; size = 0.65
tree: Birch_River_Desktop_3_Forest.bin; pos=1053.20, 6.10, 2160.37; angle = -38; size = 0.69
tree: Birch_River_Desktop_3_Forest.bin; pos=1044.94, 6.10, 2160.47; angle = 21; size = 0.45
tree: Birch_River_Desktop_3_Forest.bin; pos=1037.02, 6.10, 2160.52; angle = -41; size = 0.64
tree: Birch_River_Desktop_3_Forest.bin; pos=1028.76, 6.10, 2160.62; angle = -41; size = 0.51
tree: Birch_River_Desktop_3_Forest.bin; pos=1018.15, 6.10, 2160.37; angle = 6; size = 0.46
tree: Birch_River_Desktop_3_Forest.bin; pos=1009.89, 6.10, 2160.47; angle = 23; size = 0.57
tree: Birch_River_Desktop_3_Forest.bin; pos=1001.97, 6.10, 2160.52; angle = 20; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=993.71, 6.10, 2160.61; angle = 43; size = 0.50
tree: Birch_River_Desktop_3_Forest.bin; pos=984.51, 6.10, 2160.56; angle = 20; size = 0.36
tree: Birch_River_Desktop_3_Forest.bin; pos=976.25, 6.10, 2160.49; angle = -18; size = 0.71
tree: Birch_River_Desktop_3_Forest.bin; pos=968.34, 6.10, 2160.38; angle = -1; size = 0.79
tree: Birch_River_Desktop_3_Forest.bin; pos=960.08, 6.10, 2160.32; angle = -16; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=1054.14, 6.61, 2147.92; angle = 40; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=1045.88, 6.61, 2147.99; angle = 21; size = 1.07
tree: Birch_River_Desktop_3_Forest.bin; pos=1037.96, 6.61, 2148.02; angle = -29; size = 1.18
tree: Birch_River_Desktop_3_Forest.bin; pos=1029.70, 6.61, 2148.09; angle = 12; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=1021.25, 6.61, 2148.0; angle = 30; size = 1.13
tree: Birch_River_Desktop_3_Forest.bin; pos=1009.05, 6.61, 2147.99; angle = -27; size = 0.70
tree: Birch_River_Desktop_3_Forest.bin; pos=996.81, 6.61, 2148.17; angle = -11; size = 0.74
tree: Birch_River_Desktop_3_Forest.bin; pos=988.18, 6.61, 2147.99; angle = 1; size = 0.73
tree: Birch_River_Desktop_3_Forest.bin; pos=975.98, 6.61, 2147.74; angle = -9; size = 0.86
tree: Birch_River_Desktop_3_Forest.bin; pos=1199.59, 8.17, 2730.25; angle = -16; size = 0.78
tree: Birch_River_Desktop_3_Forest.bin; pos=1187.64, 7.16, 2730.25; angle = 43; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=1175.86, 8.42, 2729.79; angle = -11; size = 1.03
tree: Birch_River_Desktop_3_Forest.bin; pos=1164.93, 6.91, 2731.49; angle = 10; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=1154.72, 8.17, 2731.24; angle = -2; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=1144.04, 6.66, 2731.74; angle = 32; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=1133.75, 7.41, 2731.84; angle = 12; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=1202.46, 6.66, 2721.66; angle = 7; size = 0.71
tree: Birch_River_Desktop_3_Forest.bin; pos=1202.30, 6.66, 2713.38; angle = -23; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=1199.89, 6.66, 2704.18; angle = 16; size = 1.30
tree: Birch_River_Desktop_3_Forest.bin; pos=1193.62, 7.66, 2716.08; angle = -3; size = 0.97
tree: Birch_River_Desktop_3_Forest.bin; pos=1123.39, 8.42, 2731.97; angle = 25; size = 0.77
tree: Birch_River_Desktop_3_Forest.bin; pos=1197.63, 5.40, 2695.27; angle = -30; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=1190.96, 5.90, 2700.45; angle = -17; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=1192.01, 5.40, 2708.59; angle = -6; size = 0.82
tree: Birch_River_Desktop_3_Forest.bin; pos=1192.00, 6.66, 2675.67; angle = 21; size = 0.77
tree: Birch_River_Desktop_3_Forest.bin; pos=1189.67, 6.66, 2666.34; angle = -42; size = 1.02
tree: Birch_River_Desktop_3_Forest.bin; pos=1185.37, 5.65, 2659.71; angle = -28; size = 0.81
tree: Birch_River_Desktop_3_Forest.bin; pos=1186.11, 5.96, 2652.47; angle = -5; size = 1.29
tree: Birch_River_Desktop_3_Forest.bin; pos=1185.01, 6.58, 2645.84; angle = -8; size = 1.13
tree: Birch_River_Desktop_3_Forest.bin; pos=1182.31, 5.65, 2639.59; angle = 29; size = 0.78
tree: Birch_River_Desktop_3_Forest.bin; pos=1180.99, 6.15, 2632.22; angle = 12; size = 1.07
tree: Birch_River_Desktop_3_Forest.bin; pos=1176.75, 7.66, 2625.34; angle = 12; size = 0.90
tree: Birch_River_Desktop_3_Forest.bin; pos=1175.49, 6.66, 2616.43; angle = 30; size = 0.95
tree: Birch_River_Desktop_3_Forest.bin; pos=1172.52, 7.91, 2608.15; angle = -41; size = 1.04
tree: Birch_River_Desktop_3_Forest.bin; pos=1171.51, 6.66, 2599.42; angle = 28; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=1168.28, 7.16, 2591.31; angle = 43; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=1168.28, 7.66, 2582.2; angle = 35; size = 1.24
tree: Birch_River_Desktop_3_Forest.bin; pos=1164.84, 7.66, 2574.64; angle = -15; size = 1.02
tree: Birch_River_Desktop_3_Forest.bin; pos=1164.84, 6.66, 2566.31; angle = -26; size = 0.77
tree: Birch_River_Desktop_3_Forest.bin; pos=1161.50, 7.16, 2558.75; angle = -41; size = 0.78
tree: Birch_River_Desktop_3_Forest.bin; pos=1161.84, 6.66, 2550.31; angle = -38; size = 1.26
tree: Birch_River_Desktop_3_Forest.bin; pos=1153.84, 6.15, 2549.64; angle = -4; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=1145.17, 7.66, 2551.64; angle = 0; size = 1.28
tree: Birch_River_Desktop_3_Forest.bin; pos=1142.74, 6.15, 2561.04; angle = 17; size = 0.97
tree: Birch_River_Desktop_3_Forest.bin; pos=1140.51, 6.15, 2569.73; angle = -19; size = 1.09
tree: Birch_River_Desktop_3_Forest.bin; pos=1164.96, 5.40, 2721.6; angle = -34; size = 1.01
tree: Birch_River_Desktop_3_Forest.bin; pos=1162.82, 5.65, 2714.81; angle = 28; size = 1.11
tree: Birch_River_Desktop_3_Forest.bin; pos=1137.17, 6.66, 2627.99; angle = 15; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=1139.01, 5.65, 2616.78; angle = -15; size = 1.06
tree: Birch_River_Desktop_3_Forest.bin; pos=1216.04, 6.66, 2763.38; angle = 20; size = 0.70
tree: Birch_River_Desktop_3_Forest.bin; pos=1204.95, 8.17, 2759.31; angle = 18; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=1194.69, 6.66, 2759.35; angle = -8; size = 0.81
tree: Birch_River_Desktop_3_Forest.bin; pos=1183.33, 7.41, 2758.55; angle = 4; size = 1.18
