configure: size variance = 0.8, 1.2
configure: angle variance = 0, 360

tree: Birch_River_Desktop_3_Forest.bin; pos=-10591.94, 4.01, 14881.06; angle = -8; size = 0.83
tree: Birch_River_Desktop_3_Forest.bin; pos=-10127.70, 3.02, 13010.35; angle = 17; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-7603.73, -1.34, 16537.67; angle = -35; size = 2.08
tree: Birch_River_Desktop_3_Forest.bin; pos=-10147.96, 3.02, 12992.75; angle = -0; size = 0.73
tree: Birch_River_Desktop_3_Forest.bin; pos=-10134.03, 3.02, 13004.04; angle = 25; size = 1.07
tree: Birch_River_Desktop_3_Forest.bin; pos=-10154.64, 3.02, 12976.63; angle = 14; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=-7146.50, 0.40, 16256.6; angle = 11; size = 1.29
tree: Birch_River_Desktop_3_Forest.bin; pos=-10039.35, 1.36, 12846.84; angle = 30; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-10027.22, 1.36, 12857.91; angle = -13; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=-10013.89, 1.36, 12868.81; angle = -14; size = 1.30
tree: Birch_River_Desktop_3_Forest.bin; pos=-7248.02, 0.66, 16483.07; angle = 28; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=-10049.04, 1.36, 12837.47; angle = 33; size = 0.94
tree: Birch_River_Desktop_3_Forest.bin; pos=-7252.69, 0.66, 16457.29; angle = -42; size = 0.74
tree: Birch_River_Desktop_3_Forest.bin; pos=-10060.04, 1.36, 12827.85; angle = -13; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=-10095.69, 1.36, 12969.68; angle = 6; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=-10136.15, 1.23, 12830.55; angle = -67; size = 0.89
tree: Birch_River_Desktop_3_Forest.bin; pos=-7272.71, 0.66, 16425.09; angle = 43; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=-10107.55, 1.36, 12959.74; angle = 16; size = 1.09
tree: Birch_River_Desktop_3_Forest.bin; pos=-10120.29, 1.36, 12932.64; angle = 40; size = 1.08
tree: Birch_River_Desktop_3_Forest.bin; pos=-7296.38, 0.66, 16397.87; angle = -41; size = 1.22
tree: Birch_River_Desktop_3_Forest.bin; pos=-10128.99, 1.36, 12910.65; angle = -28; size = 0.97
tree: Birch_River_Desktop_3_Forest.bin; pos=-9475.51, 1.21, 12363.54; angle = 0; size = 0.82
tree: Birch_River_Desktop_3_Forest.bin; pos=-7322.97, 0.66, 16374.47; angle = 40; size = 0.98
tree: Birch_River_Desktop_3_Forest.bin; pos=-9447.95, 1.21, 12386.7; angle = 27; size = 1.16
tree: Birch_River_Desktop_3_Forest.bin; pos=-9412.54, 1.21, 12415.24; angle = -4; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=-7349.88, 0.66, 16350.78; angle = 39; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=-9440.23, -1.81, 12389.84; angle = -33; size = 0.87
tree: Birch_River_Desktop_3_Forest.bin; pos=-7390.08, 0.66, 16319.51; angle = -44; size = 1.19
tree: Birch_River_Desktop_3_Forest.bin; pos=-9367.74, 2.07, 12368.97; angle = 36; size = 0.71
tree: Birch_River_Desktop_3_Forest.bin; pos=-9405.89, 2.06, 12338.71; angle = -33; size = 1.22
tree: Birch_River_Desktop_3_Forest.bin; pos=-9357.12, 2.07, 12329.51; angle = 21; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=-9416.76, 2.07, 12283.21; angle = -21; size = 0.88
tree: Birch_River_Desktop_3_Forest.bin; pos=-7315.53, 1.21, 16046.23; angle = -41; size = 0.95
tree: Birch_River_Desktop_3_Forest.bin; pos=-9386.91, 2.07, 12306.48; angle = -23; size = 1.02
tree: Birch_River_Desktop_3_Forest.bin; pos=-7303.94, 1.21, 16030.25; angle = -14; size = 0.81
tree: Birch_River_Desktop_3_Forest.bin; pos=-10120.25, 1.05, 12785.49; angle = 32; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=-9444.14, 2.05, 12308.17; angle = -39; size = 1.11
tree: Birch_River_Desktop_3_Forest.bin; pos=-9111.16, 1.96, 12166.21; angle = -40; size = 1.09
tree: Birch_River_Desktop_3_Forest.bin; pos=-7292.31, 1.21, 16014.06; angle = 27; size = 1.19
tree: Birch_River_Desktop_3_Forest.bin; pos=-9209.76, 1.21, 12218.32; angle = -43; size = 1.03
tree: Birch_River_Desktop_3_Forest.bin; pos=-9128.65, 1.21, 12179.49; angle = 32; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=-7257.74, 1.21, 15966.65; angle = 36; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=-9191.58, 2.36, 12237.92; angle = 37; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=-9243.82, 1.21, 12234.8; angle = -41; size = 1.16
tree: Birch_River_Desktop_3_Forest.bin; pos=-7269.38, 1.21, 15982.84; angle = -32; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=-8970.12, 0.24, 12016.52; angle = 29; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=-7280.97, 1.21, 15998.81; angle = -42; size = 1.04
tree: Birch_River_Desktop_3_Forest.bin; pos=-9255.26, 0.37, 16276.68; angle = 32; size = 0.90
tree: Birch_River_Desktop_3_Forest.bin; pos=-9264.21, 0.37, 16271.59; angle = 31; size = 0.95
tree: Birch_River_Desktop_3_Forest.bin; pos=-7223.18, 1.21, 15919.23; angle = -23; size = 1.28
tree: Birch_River_Desktop_3_Forest.bin; pos=-7234.82, 1.21, 15935.42; angle = -42; size = 1.05
tree: Birch_River_Desktop_3_Forest.bin; pos=-9273.29, 0.37, 16266.49; angle = 32; size = 0.95
tree: Birch_River_Desktop_3_Forest.bin; pos=-9290.82, 0.37, 16256.41; angle = 52; size = 0.85
tree: Birch_River_Desktop_3_Forest.bin; pos=-7246.41, 1.21, 15951.39; angle = -6; size = 0.89
tree: Birch_River_Desktop_3_Forest.bin; pos=-9281.86, 0.37, 16261.5; angle = 31; size = 1.25
tree: Birch_River_Desktop_3_Forest.bin; pos=-7569.69, 0.42, 16333.81; angle = -24; size = 0.98
tree: Birch_River_Desktop_3_Forest.bin; pos=-9229.34, 0.37, 16267.73; angle = 41; size = 0.79
tree: Birch_River_Desktop_3_Forest.bin; pos=-7543.25, 0.42, 16365.31; angle = 37; size = 0.71
tree: Birch_River_Desktop_3_Forest.bin; pos=-9238.30, 0.37, 16262.64; angle = 41; size = 0.70
tree: Birch_River_Desktop_3_Forest.bin; pos=-7556.62, 0.42, 16349.44; angle = 1; size = 0.88
tree: Birch_River_Desktop_3_Forest.bin; pos=-9247.37, 0.37, 16257.54; angle = -11; size = 0.82
tree: Birch_River_Desktop_3_Forest.bin; pos=-7516.37, 0.42, 16396.91; angle = -22; size = 1.01
tree: Birch_River_Desktop_3_Forest.bin; pos=-9264.90, 0.37, 16247.46; angle = -29; size = 0.80
tree: Birch_River_Desktop_3_Forest.bin; pos=-9255.95, 0.37, 16252.55; angle = -43; size = 1.22
tree: Birch_River_Desktop_3_Forest.bin; pos=-7529.75, 0.42, 16381.04; angle = -14; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=-9212.66, 1.96, 16307.51; angle = 11; size = 0.98
tree: Birch_River_Desktop_3_Forest.bin; pos=-7249.25, 0.66, 16504.9; angle = 40; size = 0.97
tree: Birch_River_Desktop_3_Forest.bin; pos=-9219.24, 0.37, 16298.51; angle = 69; size = 1.22
tree: Birch_River_Desktop_3_Forest.bin; pos=-7253.81, 0.66, 16527.63; angle = 38; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=-9230.64, 1.96, 16298.44; angle = 51; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=-7264.94, 0.66, 16546.41; angle = -10; size = 0.85
tree: Birch_River_Desktop_3_Forest.bin; pos=-9244.42, 0.37, 16281.06; angle = 7; size = 0.83
tree: Birch_River_Desktop_3_Forest.bin; pos=-7244.64, 0.66, 16540.66; angle = -12; size = 1.06
tree: Birch_River_Desktop_3_Forest.bin; pos=-9239.99, 1.96, 16287.6; angle = 17; size = 1.19
tree: Birch_River_Desktop_3_Forest.bin; pos=-7236.37, 0.66, 16526.87; angle = 42; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=-9173.02, 0.37, 16336.6; angle = 9; size = 0.77
tree: Birch_River_Desktop_3_Forest.bin; pos=-7229.89, 0.66, 16507.68; angle = -15; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=-9180.66, 0.37, 16329.68; angle = 50; size = 0.74
tree: Birch_River_Desktop_3_Forest.bin; pos=-9188.41, 0.37, 16322.73; angle = 11; size = 1.16
tree: Birch_River_Desktop_3_Forest.bin; pos=-9203.33, 0.37, 16309.08; angle = 19; size = 0.95
tree: Birch_River_Desktop_3_Forest.bin; pos=-7217.40, 0.66, 16485.02; angle = 19; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=-7207.99, 0.66, 16464.31; angle = 0; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=-9195.69, 0.37, 16315.99; angle = 33; size = 1.07
tree: Birch_River_Desktop_3_Forest.bin; pos=-7199.18, 0.66, 16444.01; angle = -42; size = 0.87
tree: Birch_River_Desktop_3_Forest.bin; pos=-9140.59, 0.37, 16341.95; angle = 16; size = 1.13
tree: Birch_River_Desktop_3_Forest.bin; pos=-9148.23, 0.37, 16335.03; angle = 42; size = 0.90
tree: Birch_River_Desktop_3_Forest.bin; pos=-7192.09, 0.66, 16424.41; angle = 16; size = 1.05
tree: Birch_River_Desktop_3_Forest.bin; pos=-9155.98, 0.37, 16328.08; angle = 42; size = 0.87
tree: Birch_River_Desktop_3_Forest.bin; pos=-9170.90, 0.37, 16314.43; angle = 76; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=-7183.89, 0.66, 16404.51; angle = -41; size = 1.22
tree: Birch_River_Desktop_3_Forest.bin; pos=-7175.59, 0.66, 16386.74; angle = 13; size = 0.71
tree: Birch_River_Desktop_3_Forest.bin; pos=-9163.26, 0.37, 16321.34; angle = 35; size = 0.90
tree: Birch_River_Desktop_3_Forest.bin; pos=-8185.51, -0.99, 15887.35; angle = -3; size = 0.98
tree: Birch_River_Desktop_3_Forest.bin; pos=-9367.43, 0.39, 16376.33; angle = -7; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-8171.25, -0.99, 15878.58; angle = -37; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=-9360.93, 0.39, 16397.84; angle = -23; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=-9374.26, 0.39, 16354.35; angle = 30; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-8287.37, -0.99, 15930.68; angle = 11; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=-9364.30, 0.39, 16386.9; angle = 14; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=-9355.08, -0.53, 16445.72; angle = -14; size = 1.08
tree: Birch_River_Desktop_3_Forest.bin; pos=-8266.44, -0.20, 15929.77; angle = -0; size = 1.29
tree: Birch_River_Desktop_3_Forest.bin; pos=-8442.42, -0.20, 15804.26; angle = -38; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=-9351.40, -0.53, 16458.02; angle = 5; size = 0.88
tree: Birch_River_Desktop_3_Forest.bin; pos=-9347.63, -0.53, 16470.43; angle = -20; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=-8409.04, -0.20, 15825.13; angle = 14; size = 0.84
tree: Birch_River_Desktop_3_Forest.bin; pos=-9340.54, -0.53, 16494.61; angle = -18; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=-8381.82, -0.20, 15844.26; angle = -8; size = 1.25
tree: Birch_River_Desktop_3_Forest.bin; pos=-9344.22, -0.53, 16482.31; angle = 30; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=-8374.20, -0.20, 15875.83; angle = 18; size = 0.79
tree: Birch_River_Desktop_3_Forest.bin; pos=-9495.68, -0.72, 16580.05; angle = -16; size = 0.81
tree: Birch_River_Desktop_3_Forest.bin; pos=-8453.04, -0.20, 15934.57; angle = -10; size = 1.16
tree: Birch_River_Desktop_3_Forest.bin; pos=-9498.59, -0.72, 16567.55; angle = -33; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=-9501.59, -0.72, 16554.93; angle = -12; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=-8425.71, -0.20, 15953.61; angle = 28; size = 1.05
tree: Birch_River_Desktop_3_Forest.bin; pos=-9507.17, -0.72, 16530.36; angle = -22; size = 0.71
tree: Birch_River_Desktop_3_Forest.bin; pos=-7906.03, 1.21, 16241.86; angle = -39; size = 1.20
tree: Birch_River_Desktop_3_Forest.bin; pos=-9504.26, -0.72, 16542.86; angle = 29; size = 1.25
tree: Birch_River_Desktop_3_Forest.bin; pos=-8040.09, 1.21, 16120.58; angle = -9; size = 0.86
tree: Birch_River_Desktop_3_Forest.bin; pos=-9513.27, -0.72, 16516.11; angle = -38; size = 1.03
tree: Birch_River_Desktop_3_Forest.bin; pos=-8018.82, 1.21, 16140.93; angle = -31; size = 0.90
tree: Birch_River_Desktop_3_Forest.bin; pos=-9516.18, -0.72, 16503.6; angle = 30; size = 1.18
tree: Birch_River_Desktop_3_Forest.bin; pos=-7998.29, 1.21, 16157.93; angle = -13; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=-9519.18, -0.72, 16490.98; angle = -28; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-7978.05, 1.21, 16176.66; angle = 29; size = 1.01
tree: Birch_River_Desktop_3_Forest.bin; pos=-9524.75, -0.72, 16466.41; angle = -3; size = 1.26
tree: Birch_River_Desktop_3_Forest.bin; pos=-7957.91, 1.21, 16194.59; angle = -28; size = 1.20
tree: Birch_River_Desktop_3_Forest.bin; pos=-9521.84, -0.72, 16478.91; angle = 38; size = 0.80
tree: Birch_River_Desktop_3_Forest.bin; pos=-9240.40, 0.89, 16462.31; angle = 25; size = 0.88
tree: Birch_River_Desktop_3_Forest.bin; pos=-7941.51, 1.21, 16210.41; angle = -28; size = 1.19
tree: Birch_River_Desktop_3_Forest.bin; pos=-9235.56, 0.89, 16473.49; angle = -40; size = 0.76
tree: Birch_River_Desktop_3_Forest.bin; pos=-7921.19, 1.21, 16227.7; angle = 38; size = 0.93
tree: Birch_River_Desktop_3_Forest.bin; pos=-9230.62, 0.89, 16484.76; angle = 9; size = 1.10
tree: Birch_River_Desktop_3_Forest.bin; pos=-8157.53, -0.99, 15868.54; angle = 9; size = 1.05
tree: Birch_River_Desktop_3_Forest.bin; pos=-9221.25, 0.89, 16506.76; angle = 24; size = 0.80
tree: Birch_River_Desktop_3_Forest.bin; pos=-9226.09, 0.89, 16495.58; angle = 12; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=-8145.04, -0.99, 15859.33; angle = -10; size = 0.71
tree: Birch_River_Desktop_3_Forest.bin; pos=-9190.83, 1.96, 16055.33; angle = -40; size = 1.05
tree: Birch_River_Desktop_3_Forest.bin; pos=-8169.61, -0.99, 15861.58; angle = 35; size = 0.73
tree: Birch_River_Desktop_3_Forest.bin; pos=-9197.06, 1.96, 16064.94; angle = -26; size = 0.73
tree: Birch_River_Desktop_3_Forest.bin; pos=-8158.55, -0.99, 15852.16; angle = -40; size = 0.84
tree: Birch_River_Desktop_3_Forest.bin; pos=-9203.30, 1.96, 16074.67; angle = -34; size = 1.10
tree: Birch_River_Desktop_3_Forest.bin; pos=-8244.16, -0.20, 15932.87; angle = -15; size = 1.01
tree: Birch_River_Desktop_3_Forest.bin; pos=-9215.63, 1.96, 16093.46; angle = -38; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-8221.25, -0.20, 15935.2; angle = 5; size = 0.90
tree: Birch_River_Desktop_3_Forest.bin; pos=-9209.40, 1.96, 16083.86; angle = 21; size = 0.76
tree: Birch_River_Desktop_3_Forest.bin; pos=-8198.77, -0.20, 15937.43; angle = 1; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=-9207.53, -0.53, 16140.97; angle = -41; size = 1.08
tree: Birch_River_Desktop_3_Forest.bin; pos=-8553.02, -0.20, 15904.94; angle = 13; size = 1.16
tree: Birch_River_Desktop_3_Forest.bin; pos=-9214.60, -1.04, 16151.68; angle = -41; size = 0.86
tree: Birch_River_Desktop_3_Forest.bin; pos=-9235.71, -3.96, 16183.49; angle = 37; size = 0.88
tree: Birch_River_Desktop_3_Forest.bin; pos=-9254.39, 1.62, 16156.79; angle = -20; size = 0.78
tree: Birch_River_Desktop_3_Forest.bin; pos=-9174.77, 0.37, 16182.84; angle = 3; size = 0.78
tree: Birch_River_Desktop_3_Forest.bin; pos=-9370.89, 0.39, 16365.29; angle = 23; size = 0.97
tree: Birch_River_Desktop_3_Forest.bin; pos=-9180.98, 0.37, 16191.05; angle = 9; size = 0.87
tree: Birch_River_Desktop_3_Forest.bin; pos=-9187.22, 0.37, 16199.38; angle = 20; size = 1.27
tree: Birch_River_Desktop_3_Forest.bin; pos=-9199.51, 0.37, 16215.44; angle = -7; size = 1.11
tree: Birch_River_Desktop_3_Forest.bin; pos=-9193.30, 0.37, 16207.23; angle = 43; size = 0.84
tree: Birch_River_Desktop_3_Forest.bin; pos=-9247.46, 2.31, 16146.54; angle = -10; size = 0.86
tree: Birch_River_Desktop_3_Forest.bin; pos=-8938.06, 1.21, 12072.66; angle = 20; size = 0.94
